Parameter Set,Best Fitness,Improvement %,Convergence Gen,Final Diversity,Population Size,Executions,Generations,Mutation Rate
baseline,1178,17.622377622377623,33,74.02969696969697,100,52,100,0.1
larger_population,1130,20.868347338935575,41,68.41809045226131,200,60,100,0.15
more_generations,1238,20.43701799485861,37,72.3870707070707,100,80,200,0.1
aggressive_mutation,1172,17.40662438336857,21,82.33353535353535,100,62,100,0.3
large_tournament,1199,14.78322672352523,10,62.73535353535353,100,57,100,0.1
balanced_large,1174,20.56833558863329,19,73.868391959799,200,38,200,0.2
