Parameter Set,Best Fitness,Improvement %,Convergence Gen,Final Diversity,Population Size,Executions,Generations,Mutation Rate
baseline,1031,22.887060583395662,18,43.8830303030303,100,67,100,0.1
larger_population,1014,23.006833712984054,19,52.4321608040201,200,62,100,0.15
more_generations,1018,19.84251968503937,49,50.52505050505051,100,68,200,0.1
aggressive_mutation,955,24.326465927099843,78,60.36545454545455,100,97,100,0.3
large_tournament,1117,6.527196652719665,17,46.06969696969697,100,36,100,0.1
balanced_large,1042,18.081761006289305,15,40.925226130653265,200,34,200,0.2
