Parameter Set,Best Fitness,Improvement %,Convergence Gen,Final Diversity,Population Size,Executions,Generations,Mutation Rate
baseline,2029,19.227707006369428,48,93.01858585858587,100,94,100,0.1
larger_population,1986,13.876843018213355,35,103.92381909547738,200,54,100,0.15
more_generations,1911,22.568881685575366,61,111.7610101010101,100,80,200,0.1
aggressive_mutation,2011,18.911290322580644,43,111.39474747474748,100,100,100,0.3
large_tournament,1969,22.754021184778345,41,90.89959595959596,100,60,100,0.1
balanced_large,1994,20.36741214057508,22,109.21195979899497,200,41,200,0.2
