Parameter Set,Best Fitness,Improvement %,Convergence Gen,Final Diversity,Population Size,Executions,Generations,Mutation Rate
baseline,2726,13.51522842639594,40,160.28121212121212,100,59,100,0.1
larger_population,2671,18.863912515188336,41,168.34221105527638,200,74,100,0.15
more_generations,2728,15.594059405940595,39,145.86828282828282,100,81,200,0.1
aggressive_mutation,2611,20.420603474550443,43,141.5729292929293,100,100,100,0.3
large_tournament,2921,13.013698630136986,17,152.13030303030303,100,52,100,0.1
balanced_large,2624,17.14556362488159,44,148.59025125628142,200,96,200,0.2
