Parameter Set,Best Fitness,Improvement %,Convergence Gen,Final Diversity,Population Size,Executions,Generations,Mutation Rate
baseline,686,12.833545108005081,25,23.76,100,56,100,0.1
larger_population,622,14.560439560439562,35,23.53246231155779,200,78,100,0.15
more_generations,678,16.502463054187192,8,24.37757575757576,100,39,200,0.1
aggressive_mutation,647,18.922305764411025,30,26.918181818181818,100,49,100,0.3
large_tournament,687,8.764940239043826,4,23.346666666666668,100,23,100,0.1
balanced_large,648,17.24137931034483,26,24.342512562814072,200,59,200,0.2
