Parameter Set,Best Fitness,Improvement %,Convergence Gen,Final Diversity,Population Size,Executions,Generations,Mutation Rate
baseline,1619,18.438287153652393,30,110.24949494949495,100,100,100,0.1
larger_population,1590,21.364985163204746,41,116.04407035175879,200,74,100,0.15
more_generations,1628,16.125708397733128,34,96.91272727272727,100,53,200,0.1
aggressive_mutation,1628,17.486061834769387,40,111.61050505050505,100,59,100,0.3
large_tournament,1743,15.388349514563107,18,100.79313131313131,100,51,100,0.1
balanced_large,1526,16.612021857923498,21,108.8621608040201,200,90,200,0.2
