Parameter Set,Best Fitness,Improvement %,Convergence Gen,Final Diversity,Population Size,Executions,Generations,Mutation Rate
baseline,593,11.755952380952381,9,24.942828282828284,100,28,100,0.1
larger_population,593,5.873015873015873,8,28.701356783919596,200,27,100,0.15
more_generations,593,9.327217125382264,19,25.00808080808081,100,38,200,0.1
aggressive_mutation,593,6.761006289308176,5,33.595555555555556,100,24,100,0.3
large_tournament,593,7.919254658385093,3,25.142828282828283,100,22,100,0.1
balanced_large,593,5.873015873015873,13,29.205527638190954,200,32,200,0.2
