Parameter Set,Best Fitness,Improvement %,Convergence Gen,Final Diversity,Population Size,Executions,Generations,Mutation Rate
baseline,1601,16.09014675052411,26,95.48262626262627,100,63,100,0.1
larger_population,1482,22.610966057441253,47,99.66226130653267,200,66,100,0.15
more_generations,1612,15.291644771413557,59,108.69373737373738,100,78,200,0.1
aggressive_mutation,1434,26.574500768049152,49,105.99131313131313,100,100,100,0.3
large_tournament,1610,11.78082191780822,26,86.74181818181818,100,45,100,0.1
balanced_large,1565,16.265382557517388,20,89.06924623115577,200,56,200,0.2
