Parameter Set,Best Fitness,Improvement %,Convergence Gen,Final Diversity,Population Size,Executions,Generations,Mutation Rate
baseline,4504,24.945842359606733,56,304.60565656565655,100,75,100,0.1
larger_population,4600,18.957011980267794,45,322.0721608040201,200,97,100,0.15
more_generations,5021,15.783294196578328,82,288.1810101010101,100,101,200,0.1
aggressive_mutation,5067,15.858518764530055,8,321.39151515151514,100,43,100,0.3
large_tournament,4843,19.1762547940637,33,285.51616161616164,100,100,100,0.1
balanced_large,4878,16.113499570077387,29,286.3135175879397,200,48,200,0.2
