Parameter Set,Best Fitness,Improvement %,Convergence Gen,Final Diversity,Population Size,Executions,Generations,Mutation Rate
baseline,1341,19.36259771497294,28,73.63010101010101,100,64,100,0.1
larger_population,1297,15.449804432855279,35,66.09266331658291,200,54,100,0.15
more_generations,1283,22.57091128545564,45,72.93535353535354,100,93,200,0.1
aggressive_mutation,1330,21.021377672209027,24,90.1240404040404,100,55,100,0.3
large_tournament,1358,15.125,44,66.07414141414141,100,63,100,0.1
balanced_large,1308,17.424242424242426,27,62.83482412060302,200,46,200,0.2
