Parameter Set,Best Fitness,Improvement %,Convergence Gen,Final Diversity,Population Size,Executions,Generations,Mutation Rate
baseline,940,10.815939278937382,24,50.036767676767674,100,43,100,0.1
larger_population,921,23.695111847555925,31,48.02030150753769,200,50,100,0.15
more_generations,1000,16.52754590984975,11,54.01656565656565,100,30,200,0.1
aggressive_mutation,983,18.55840927920464,28,48.2060606060606,100,47,100,0.3
large_tournament,1002,19.128329297820823,17,52.05131313131313,100,36,100,0.1
balanced_large,933,20.528109028960817,18,44.57668341708543,200,62,200,0.2
