Parameter Set,Best Fitness,Improvement %,Convergence Gen,Final Diversity,Population Size,Executions,Generations,Mutation Rate
baseline,979,15.965665236051501,18,33.03777777777778,100,37,100,0.1
larger_population,951,15.466666666666667,13,40.79562814070352,200,32,100,0.15
more_generations,951,9.342230695900858,33,38.965656565656566,100,52,200,0.1
aggressive_mutation,952,17.36111111111111,28,40.51151515151515,100,47,100,0.3
large_tournament,966,15.114235500878733,13,41.64767676767677,100,32,100,0.1
balanced_large,951,13.858695652173914,14,49.63201005025125,200,33,200,0.2
