Parameter Set,Best Fitness,Improvement %,Convergence Gen,Final Diversity,Population Size,Executions,Generations,Mutation Rate
baseline,2178,15.450310559006212,42,160.08343434343433,100,61,100,0.1
larger_population,2084,15.96774193548387,70,176.42336683417085,200,89,100,0.15
more_generations,2238,10.37244693632359,23,143.46080808080808,100,71,200,0.1
aggressive_mutation,2176,12.399355877616747,37,192.41313131313132,100,74,100,0.3
large_tournament,2109,18.192397207137315,19,144.29090909090908,100,79,100,0.1
balanced_large,2031,21.40092879256966,31,166.00788944723618,200,62,200,0.2
