Parameter Set,Best Fitness,Improvement %,Convergence Gen,Final Diversity,Population Size,Executions,Generations,Mutation Rate
baseline,958,9.962406015037594,15,37.947272727272725,100,34,100,0.1
larger_population,958,12.27106227106227,12,57.99603015075377,200,31,100,0.15
more_generations,958,9.877704609595485,7,38.07151515151515,100,26,200,0.1
aggressive_mutation,958,12.909090909090908,12,59.782626262626266,100,31,100,0.3
large_tournament,958,17.271157167530223,15,35.64666666666667,100,34,100,0.1
balanced_large,958,6.078431372549019,8,49.34909547738693,200,27,200,0.2
