Parameter Set,Best Fitness,Improvement %,Convergence Gen,Final Diversity,Population Size,Executions,Generations,Mutation Rate
baseline,975,20.27800490596893,33,53.9589898989899,100,52,100,0.1
larger_population,961,24.449685534591197,48,53.790854271356785,200,67,100,0.15
more_generations,1083,16.176470588235293,51,49.35656565656566,100,70,200,0.1
aggressive_mutation,1003,21.08575924468922,17,47.8789898989899,100,61,100,0.3
large_tournament,1074,10.42535446205171,10,41.79555555555555,100,73,100,0.1
balanced_large,1020,16.461916461916463,56,47.89427135678392,200,75,200,0.2
